Caption,Image Link,Eng. Rate by Followers,Date,Type,Image Filename
This #GivingTuesday you can help protect a wildlife corridor in Brazil where Jaguars   and other species can thrive.  Follow the link in bio to donate now and your gift will be quadrupled. . . . . . . #cats #animals #internationaljaguarday,https://imgs.socialinsider.io/instagram/2024/11/rainforesttrust_18049733333020234.jpeg,0.71633,2024-11-29 19:30:00,CAROUSEL_ALBUM,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_10.jpeg
Excellent climbers with long tails margays are one of the smallest species of wild cats.  These animals have extremely flexible ankles which allow them to hang onto branches and jump easily from tree to tree.  You can help protect 188000 acres of critical habitat for margays and other threatened species in Peru.  Follow the link in bio to donate now. . . . . . . #cats #animals #wildlife,https://imgs.socialinsider.io/instagram/2025/03/rainforesttrust_18074788273744167.jpeg,0.64214,2025-03-14 22:30:00,IMAGE,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_11.jpeg
Brazil s Pantanal is home to the highest density of Jaguars on Earth but this critical wetland ecosystem is under siege.  Rising temperatures and prolonged drought have made the Pantanal a high-risk zone for devastating fires. Fast-moving flames destroy vital habitats forcing wildlife to flee for their lives. The time to act is now. This #GivingTuesday you can be part of a solution that provides a safe haven for these magnificent cats. Your donation will help establish the new Taquari Wetlands State Park a 326179-acre wildlife corridor where Jaguars and other species can thrive. Follow the link in bio to donate now and your gift will have 4X the impact. . . . . . Photo by: Andre Bittar . . . #wildlife #animals #deforestation #cats,https://imgs.socialinsider.io/instagram/2024/11/rainforesttrust_17897278506071242.jpeg,0.62711,2024-11-22 00:05:00,IMAGE,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_12.jpeg
Did you know 50% of the world s terrestrial biodiversity is found in  rainforests?  . . . . #rainforest #nature #deforestation,https://imgs.socialinsider.io/instagram/2025/03/rainforesttrust_18182253376311021.jpeg,0.5881,2025-03-02 21:00:00,IMAGE,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_13.jpeg
The ocelot is a small cat found in the southern U.S. Mexico and throughout Central and South America.  These animals are threatened by habit destruction and fragmentation and by the pet and illegal fur trade.  You can help protect 133013 acres of habitat for threatened cat species in Mexico. Follow the link in bio to donate now and your gift will be tripled. . . . . . . #cat #cats #animals #wildlife,https://imgs.socialinsider.io/instagram/2024/11/rainforesttrust_18022050410568810.jpeg,0.56553,2024-11-09 20:25:00,IMAGE,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_14.jpeg
Did you know nearly 50% of the world s biodiversity is found in rainforests? . . . . . . #WorldAnimalDay #animals #rainforest #biodiversity,https://imgs.socialinsider.io/instagram/2024/10/rainforesttrust_18000578828668208.jpeg,0.56427,2024-10-05 01:50:00,IMAGE,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_15.jpeg
In the Torricelli Mountain Range of Papua New Guinea hunting has wiped out much of the tree kangaroo population.  Small numbers of these critically endangered tree-dwelling marsupials cling to life in an ancient virgin forest where Rainforest Trust is supporting Indigenous Peoples from 43 villages in legally protecting their ancestral forest resources using Conservation Deeds.  Rainforest Trust is working to protect intact habitat that overlaps 40% of the global range of the Tenkile Tree Kangaroo and 30% of Golden-mantled Tree Kangaroo range from industrial-scale logging mining and hunting.  You can help protect this critical habitat.  Follow the link in bio to donate now. . . . . Photo by: TCAI . . . #animals #wildlife #kangaroo,https://imgs.socialinsider.io/instagram/2024/11/rainforesttrust_18280902688244502.jpeg,0.55296,2024-11-21 01:30:00,IMAGE,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_16.jpeg
This year on #WorldRainforestDay   Rainforest Trust is fighting to protect 500000 acres of rainforest in the Peruvian Amazon.  The Peruvian Amazon second in size only to the Brazilian Amazon covers nearly 60% of Peru s landscape and is home to more than 12810 species.  This area is also one of the planet s most important carbons stores containing over 33 billion metric tons of carbon more than the annual emissions of China and the U.S. combined.  You can help protect this critical habitat.  Follow the link in bio to donate now and your gift will be be doubled. . . . . . . #rainforest #nature #wildlife #conservation,https://imgs.socialinsider.io/instagram/2024/06/rainforesttrust_17965607345753626.jpeg,0.52531,2024-06-22 20:30:00,CAROUSEL_ALBUM,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_17.jpeg
This #EarthDay you can take action for the planet  Follow the link in bio to donate now and your gift will be quadrupled. . . . . . . #earthday2024 #climateaction #actonclimate #climateemergency #climatecrisis #climatechange,https://imgs.socialinsider.io/instagram/2024/04/rainforesttrust_18042223990782680.jpeg,0.52405,2024-04-22 20:08:00,reel,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_18.jpeg
Did you know all toads are frogs   but not all frogs are toads?  This #WorldFrogDay you can help protect habitat for frogs and other threatened species across the globe. Learn more at the link in bio.  . . . . . #frog #frogs #animals #wildlife,https://imgs.socialinsider.io/instagram/2025/03/rainforesttrust_18074204992806598.jpeg,0.51019,2025-03-20 21:10:00,IMAGE,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_19.jpeg
Glass frogs   are named for their translucent abdominal skin which reveals their heart liver and gastrointestinal tract and serves as a unique form of camouflage.  These amphibians are found in the tropics of Central and South America but their greatest concentrations are in Andean rainforests.  Rainforest Trust has been working with local partner Fundaci n para la Conservaci n de la Vida Silvestre en Colombia to create a safe haven for at least thirteen resident species of threatened amphibians in the Andinobates-Boquer n Reserve including glass frogs. Follow the link in bio to learn more.  . . . . . . . #frog #frogs #animals #wildlife #science,https://imgs.socialinsider.io/instagram/2024/09/rainforesttrust_18042422222101415.jpeg,0.49389,2024-09-30 21:10:00,IMAGE,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_20.jpeg
Highly social animals Giant Otters   live in family groups in rainforest river and wetland habitat of South America.  These mammals have up to 15 different types of vocalizations including sounds that serve as warning signals or to warn others of potential predators.  You can help protect 2238000 acres of habitat for the Endangered Giant Otter and other threatened species in Guyana. Follow the link in bio to donate now. . . . . . #animals #wildlife #otter,https://imgs.socialinsider.io/instagram/2025/03/rainforesttrust_18301184821242937.jpeg,0.49386,2025-03-18 01:45:00,IMAGE,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_21.jpeg
The Malayan Tiger   is on the brink of extinction. With fewer than 150 individuals left in the wild this species is now one of the rarest tigers on Earth.  You can make a difference. Your gift today will not only help save the Malayan Tiger but also protect countless other species from cruel and indiscriminate killing. Follow the link in bio to donate now and together we can fight back against poaching and secure a future for Malaysia s threatened wildlife. . . . . #tiger #tigers #wildlife #animals,https://imgs.socialinsider.io/instagram/2024/12/rainforesttrust_18133342861349712.jpeg,0.48635,2024-12-30 21:35:00,IMAGE,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_22.jpeg
Primarily threatened by clearing of forests for agriculture or timber the Critically Endangered Cross River Gorilla   is found in patches of forest in Nigeria and Cameroon where it s estimated that less than 300 individuals remain.  Rainforest Trust is working with our partner wcsnigeria to protect critical habitat in Nigeria for animals like this Cross River Gorilla seen on recent camera trap footage in the area.  You can help support conservation action.  Follow the link in bio to donate now. . . . . . #animal #animals #gorilla #conservation #deforestation,https://imgs.socialinsider.io/instagram/2024/10/rainforesttrust_17922292766979984.jpeg,0.47378,2024-10-28 20:05:00,IMAGE,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_23.jpeg
Peninsular Malaysia holds some of the world s oldest most intact rainforests. This landscape is home to seven wild cat species including the rare Malayan Tiger   one of the rarest tigers in the world.  Today on #EndangeredSpeciesDay you can help protect critical habitat for Endangered Tigers in Malaysia.  Follow the link in bio to donate now and your gift will be doubled. . . . . . . #cat #cats #catsofinstagram #tiger,https://imgs.socialinsider.io/instagram/2024/05/rainforesttrust_18238397632265358.jpeg,0.4675,2024-05-17 19:35:00,IMAGE,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_24.jpeg
Thanks to your support 2024 was the second-best year in our history for newly protected acres!  Together with our conservation partners Rainforest Trust safeguarded 8416483 acres of critical habitat across the globe an area nearly the size of Switzerland or four Yellowstone National Parks.  Thank you for protecting nature! . . . . . #nature #deforestation #climateaction #climatechange,https://imgs.socialinsider.io/instagram/2025/01/rainforesttrust_18033558962417553.jpeg,0.46247,2025-01-03 19:22:00,reel,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_25.jpeg
Exciting news from Indonesia! An Endangered Philippine Tube-nosed Fruit Bat was identified in a new location during a baseline biodiversity study of Village Forests on Mount Sahendaruman on Sangihe Island. Community representatives and local youth from four villages joined staff from our partner burung_indonesia to determine the distribution and population of limited-range species found only in these forests.  This is the last remaining refuge for a number of endangered species. This project has enabled the village teams to document and photograph a critically endangered marsupial the Talaud Bear Cuscus and the Sangihe Lilac Kingfisher whose numbers are declining. Over 7000 acres here have been designated as an Area of High Biodiversity Value by the government.  Rainforest Trust partner Burung Indonesia will continue to work closely with village residents to safeguard the habitat of these species and four critically endangered birds that cling to life in the crater of Mount Sahendaruman.  The Rainforest Trust Conservation Action Fund supports our partners around the world to continue to conduct these important scientific surveys that describe and protect rare species. Learn more here:  . . . . . Photo courtesy of Burung Indonesia and BirdLife International  . . . . #biodiversity #deforestation #nature #wildlife,https://imgs.socialinsider.io/instagram/2025/03/rainforesttrust_17900235747112442.jpeg,0.45113,2025-03-06 00:02:00,IMAGE,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_26.jpeg
Did you know lemurs are found only in Madagascar and the nearby Comoro Islands? These primates have a wet hairless nose with curved nostrils and bright round eyes. This #WorldLemurDay you can help protect habitat for lemurs and other threatened species. Follow the link in bio to donate now. . . . . #lemur #animals #wildlife #primate,https://imgs.socialinsider.io/instagram/2024/10/rainforesttrust_18058100407835321.jpeg,0.44865,2024-10-25 19:15:00,IMAGE,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_27.jpeg
In the rugged forests of Argentina Jaguars   are at risk of losing their habitat to logging and cattle ranching.  You can help connect two existing parks and create a 229538-acre corridor for species to roam. Follow the link in bio to donate now. . . . . . #cat #cats #jaguar #animals,https://imgs.socialinsider.io/instagram/2024/11/rainforesttrust_18379399360096083.jpeg,0.44237,2024-11-05 21:05:00,IMAGE,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_28.jpeg
Native to high forests of Asia Red Pandas have reddish brown coats and long bushy tails.  These animals are skilled climbers and generally quiet but are known to make subtle vocalizations including twitters squeals grunts whistles and  huff-quacks. You can help protect habitat for threatened species like the Endangered Red Panda. Follow the link in bio to donate now. . . . . . . #animals #wildlife #redpanda,https://imgs.socialinsider.io/instagram/2024/09/rainforesttrust_17872462107187755.jpeg,0.43608,2024-09-21 20:20:00,IMAGE,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_29.jpeg
Tarsiers are small leaping primates found only on islands of Southeast Asia.  They have large bulging eyes each with a diameter of nearly 16mm and thick silky gray or dark brown fur.  Today on #InternationalTarsierDay you can help protect critical habitat for Tarsiers and other threatened species across the globe. Follow the link in bio to donate now. . . . . . . #animals #wildlife #nature,https://imgs.socialinsider.io/instagram/2024/05/rainforesttrust_18052060498716813.jpeg,0.43357,2024-05-04 20:10:00,CAROUSEL_ALBUM,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_30.jpeg
Rare marsupials cling to life in Earth s third-largest rainforest on the island of New Guinea.  The virgin forests of the Torricelli Mountains here are home to three species of tree kangaroos two of them critically endangered and one of them the Tenkile tree kangaroo barely hanging on with its population precariously low at only about 200 mature individuals.  You can help safeguard 148000 acres of critical habitat in Papua New Guinea and help protect 40% of the Tenkile s global range and 30% of Golden-mantled Tree Kangaroos range in one of their last strongholds of intact habitat on Earth.  Follow the link in bio to donate now.  . . . . . Photo courtesy of TCAI,https://imgs.socialinsider.io/instagram/2024/10/rainforesttrust_18050196976786155.jpeg,0.43231,2024-10-22 21:00:00,IMAGE,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_31.jpeg
Did you know there are more than 10000 different bird   species found across the globe? Today on #NationalBirdDay you can help protect 120000 acres of habitat in Indonesia for the Vulnerable Western Crowned-pigeon and other threatened bird species.  Follow the link in bio to donate now and your gift will be doubled. . . . . #bird #birds #birding #animals,https://imgs.socialinsider.io/instagram/2025/01/rainforesttrust_18026879675554621.jpeg,0.4298,2025-01-05 21:20:00,IMAGE,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_32.jpeg
Zero. That s the number of African Elephants   poached at our Djeke Triangle project site near the Nouabal -Ndoki National Park in the Republic of the Congo. This is a remarkable first for the project which has documented evidence of poached elephants every other year since 2014 when records first began and is proof that our approach of partnering with local organizations and communities works to both save acres and the species that rely upon them. Learn how you can save habitat for elephants at the link in bio.  . . . . . #elephant #elephants #animals #wildlife,https://imgs.socialinsider.io/instagram/2024/11/rainforesttrust_17929682909959602.jpeg,0.41723,2024-11-07 19:04:00,reel,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_33.jpeg
Good news from Chinko the extremely remote wilderness in eastern Central African Republic where deforestation and poaching threaten Critically Endangered African Forest Elephants Endangered Eastern Chimpanzees and African Wild Dogs and Vulnerable Lions.  Tracking data revealed a dramatic recovery of the lion population and a healthy population of chimpanzees in the area protected by Rainforest Trust s conservation work. In Chinko where the forest meets the savanna pastoralist herders convert wilderness habitat to cattle pasture and poaching driven by poverty and civil unrest is rampant.  Rainforest Trust is supporting land management that guides herders to areas outside the conservation area where they can graze their cattle. By the end of 2024 we had expanded the zone that limits human-wildlife interaction to over 7850 square miles. The track count from 2024 indicates the lion population has exceeded 2012 levels the highest on record before human encroachment into the area. Our partner africanparksnetwork sent brand new camera-trap photos of lions in the Yassa Lake area where the cameras also documented numerous other African mammals. . . . Photo by: African parks  . . . #cat #lion #animals #wildlife,https://imgs.socialinsider.io/instagram/2025/03/rainforesttrust_17923274793048774.jpeg,0.41343,2025-03-26 00:05:00,IMAGE,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_34.jpeg
Approximately 18% of the Amazon has been deforested with 2.9 million acres of forest in Brazil destroyed in 2022 alone.  Rainforest Trust s goal is to permanently safeguard 20 million acres of intact forest an expanse the size of South Carolina at a cost of $40M by the end of 2026. You can help protect this vital habitat before it s too late. Follow the link in bio to donate now and your gift will be tripled. . . . . . #deforestation #climateaction #climatechange #climatecrisis,https://imgs.socialinsider.io/instagram/2025/01/rainforesttrust_18430835125076377.jpeg,0.41346,2025-01-08 23:45:00,IMAGE,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_35.jpeg
Did you know the call of a Howler Monkey can be heard from nearly 2 miles away in forest habitat?  Today on #NationalMonkeyDay you can help protect critical habitat for monkeys and other primates across the globe. Follow the link in bio to donate now. . . . . . #animals #wildlife #deforestation,https://imgs.socialinsider.io/instagram/2024/12/rainforesttrust_17901723687093558.jpeg,0.41346,2024-12-15 00:10:00,IMAGE,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_36.jpeg
The Malayan Tapir has a prehensile snout similar to an elephant s trunk. This long flexible nose is used for picking leaves shoots twigs and other vegetation from trees and shrubs.  These mammals are endangered and it s estimated less than 3000 individuals remain in the wild.  You can help protect 102905 acres of habitat for the Malayan Tapirs in Malaysia.  Follow the link in bio to donate now. . . . . #animal #animals #wildlife,https://imgs.socialinsider.io/instagram/2024/11/rainforesttrust_17867170386247732.jpeg,0.41221,2024-11-13 15:35:00,IMAGE,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_37.jpeg
This Holiday Season there is no better gift than protecting the world s most threatened species and habitat with Rainforest Trust.  Your donation will have a lasting impact on the environment and contribute to a healthier planet for future generations.  Follow the link in bio to donate now. . . . . . #wildlife #animals #climateaction,https://imgs.socialinsider.io/instagram/2024/12/rainforesttrust_17928928172874519.jpeg,0.40844,2024-12-24 21:30:00,IMAGE,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_38.jpeg
Did you know the tongue of a Giant Anteater is nearly 2 feet long?  Giant Anteaters are found in grasslands wetlands and tropical forests of Central and South America and use their long tongue to feed on ants and termites.  Want to help protect critical habitat for threatened species across the globe? Follow the link in bio to donate now. . . . . #animal #animals #wildlife #nature,https://imgs.socialinsider.io/instagram/2024/10/rainforesttrust_17893643667090080.jpeg,0.40592,2024-10-15 21:25:00,IMAGE,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_39.jpeg
Logging mining and land clearing for oil palm plantations are advancing on one of the world s last great wildernesses putting it at dire risk.Known as the  Crown Jewel of Papua  this pristine Indonesian rainforest spans 5.6 million acres with 93% of its primary forest still intact. Rainforest Trust along with our local partner econusa.id and Indonesia s social forestry program has a critical opportunity to help protect 120000 acres of this vital rainforest. By legally recognizing these lands as Customary and Village Forests three Indigenous communities will gain the rights to safeguard and manage their traditional territories preserving both their cultural heritage and biodiversity.Follow the link in bio to donate now and your gift will be doubled.......#wildlife #deforestation #biodiversity #climateaction,https://imgs.socialinsider.io/instagram/2024/12/rainforesttrust_17965989083830978.jpeg,0.40089,2024-12-31 19:20:00,IMAGE,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_40.jpeg
Exciting news from a Rainforest Trust project in Indonesia! A total of 252678 acres   of rare and fragile rainforest habitat on Peling Island is now formally designated to protect the astounding biodiversity that can only be found in this unique ecoregion.  This habitat is the last refuge on Earth for the Critically Endangered Benggai Crow whose total surviving population is estimated to be between 50 to 249 individuals and the Endangered Peleng Tarsier a tiny primate only found on this island. Many other threatened species will also now be safe from spreading deforestation for agriculture and development. This project ended up being more than five times as large as originally proposed thanks to the diligent work of our conservation staff and our partner burung_indonesia  Established in two sites the Kokolomboi and the Bajomoute Pondi-Pondi threatened wildlife will now benefit from a community-led system that accommodates biodiversity conservation and sustainable livelihoods for local communities. . . . . Photo by burung_indonesia  . . . #wildlife #deforestation #rainforest,https://imgs.socialinsider.io/instagram/2025/03/rainforesttrust_18347002573150678.jpeg,0.39961,2025-03-12 01:39:00,IMAGE,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_41.jpeg
There are more than 3000 snake   species living across the world on every continent except Antarctica.  Snakes play an important role in ecosystem food webs and as they consume prey like rodents and other small mammals they help to prevent infestations and disease.  This #WorldSnakeDay learn about seven of the deadliest and most venomous snake species in the world. Follow the link in bio to read the full story.  . . . . . . #snake #snakes #reptile #wildlife,https://imgs.socialinsider.io/instagram/2024/07/rainforesttrust_17843880747259184.jpeg,0.39964,2024-07-16 21:08:00,reel,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_42.jpeg
The Victoria Amazonica or the Giant Water Lily is found in tropical rainforests of South America.  One of the largest plants   in the world this water lily is known to reach diameters of nearly 10 feet across!  . . . . . #plant #plants #green #nature,https://imgs.socialinsider.io/instagram/2024/11/rainforesttrust_18140248153325819.jpeg,0.39712,2024-11-17 21:30:00,IMAGE,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_43.jpeg
Deforestation and mining threaten a vast carbon-rich wilderness hosting thousands of species in Indonesia. You can help protect 120000 acres of this habitat for species like the Vulnerable Pesquet s Parrot before it s too late.  Follow the link in bio to donate now and your gift will be doubled.. . . . . . #bird #birds #wildlife #animals #deforestation,https://imgs.socialinsider.io/instagram/2025/01/rainforesttrust_17916725139027977.jpeg,0.38958,2025-01-17 01:20:00,IMAGE,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_44.jpeg
Did you know an adult elephant   can weigh nearly 15000 pounds? Today on #WorldElephantDay you can help protect critical habitat for elephants and other threatened species across the globe.  Follow the link in bio to donate now. . . . . . . #elephant #elephants #animals #wildlife,https://imgs.socialinsider.io/instagram/2024/08/rainforesttrust_18007079813366917.jpeg,0.38833,2024-08-13 02:05:00,IMAGE,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_45.jpeg
#Didyouknow: If tropical deforestation were a country it would be the third largest emitter of greenhouse gases after China and the United States.  You can help fight #climatechange keeping carbon stored. Follow the link in bio to donate to our Rainforest Climate Action Fund today. . . . . . . #deforestation #green #nature,https://imgs.socialinsider.io/instagram/2024/04/rainforesttrust_18062500246546644.jpeg,0.3833,2024-04-29 21:15:00,IMAGE,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_46.jpeg
Within the Brazilian Amazon 141 million acres of land are government controlled but not yet designated for a particular purpose.  Each and every one of these acres the irreplaceable home of myriad exquisite species found nowhere else on Earth could be preserved forever as part of a protected area such as a national park or could be safeguarded as an Indigenous reserve.  Or vast areas could be chain-sawed and burned to the ground for beef or soy.  The stakes are huge for all life on Earth. Rainforest Trust s goal is to permanently safeguard 20 million acres of intact forest as new protected areas and Indigenous territories and safely lock up 6 billion metric tons of CO2 equivalents (more than the U.S. s annual total CO2 emissions). You can help.  Follow the link in bio to donate now. . . . . . #deforestation #climate #climateaction #nature,https://imgs.socialinsider.io/instagram/2025/03/rainforesttrust_18053508212273047.jpeg,0.38076,2025-03-23 22:55:00,IMAGE,Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_47.jpeg
