Image Filename,Caption,Cleaned Caption
Posts_oceana_18_Apr_2024_17_Apr_2025_f49c_CLEANED_10.jpeg,We stand in support with all those affected by the horrific floods in Spain. Over 140 people have been killed dozens are missing and towns and roads across southern and eastern regions of the country remain flooded. While heavy rains are common on the Spanish Mediterranean coast this time of year this is the heaviest rainfall in decades. Extreme weather events like this are becoming more and more common as our climate changes and global temperatures rise. We cannot ignore what s all-too clear: the climate crisis is here now and it s bringing devastation to people around the world. We must take immediate action to tackle the climate crisis including stopping dirty offshore drilling. Our entire future depends on it.   :   Gabriel Gallo / Greenpeace,we stand in support with all those affected by the horrific floods in spain over 140 people have been killed dozens are missing and towns and roads across southern and eastern regions of the country remain flooded while heavy rains are common on the spanish mediterranean coast this time of year this is the heaviest rainfall in decades extreme weather events like this are becoming more and more common as our climate changes and global temperatures rise we cannot ignore what s alltoo clear the climate crisis is here now and it s bringing devastation to people around the world we must take immediate action to tackle the climate crisis including stopping dirty offshore drilling our entire future depends on it gabriel gallo greenpeace
Posts_oceana_18_Apr_2024_17_Apr_2025_f49c_CLEANED_11.jpeg,NOAA is under threat   and that probably impacts you more than you think. From providing weather forecasts to protecting marine wildlife NOAA s important work supports our oceans and our country. Recent efforts by the Trump administration to target federal agencies threaten NOAA s staff programs and mission. Join Oceana in calling for Congress to defend NOAA today. Link in bio.,noaa is under threat and that probably impacts you more than you think from providing weather forecasts to protecting marine wildlife noaa s important work supports our oceans and our country recent efforts by the trump administration to target federal agencies threaten noaa s staff programs and mission join oceana in calling for congress to defend noaa today link in bio
Posts_oceana_18_Apr_2024_17_Apr_2025_f49c_CLEANED_12.jpeg,It s #WorldSeaTurtleDay!     There are seven species of sea turtles found around the world today and six of them are currently endangered or threatened. These majestic animals face a vast array of threats including habitat loss ocean pollution entanglement in fishing gear and climate change. Join us in protecting sea turtles and our marvelous oceans today! Link in bio. #SeaTurtleWeek #SeaTurtleDay #SeaTurtle,it s #worldseaturtleday there are seven species of sea turtles found around the world today and six of them are currently endangered or threatened these majestic animals face a vast array of threats including habitat loss ocean pollution entanglement in fishing gear and climate change join us in protecting sea turtles and our marvelous oceans today link in bio #seaturtleweek #seaturtleday #seaturtle
Posts_oceana_18_Apr_2024_17_Apr_2025_f49c_CLEANED_13.jpeg,Dont sleep on #WorldWalrusDay!Recognizable by their prominent tusks the walrus is one of the most iconic animals in the Arctic! These titanic tusks are actually specialized canine teeth.  Walruses use their tusks in a variety of ways including fighting with other walruses defending against potential predators or even digging into ice to help the walrus haul itself out of the water.Learn more about the wonderful #walrus with the #linkinbio.,dont sleep on #worldwalrusdayrecognizable by their prominent tusks the walrus is one of the most iconic animals in the arctic these titanic tusks are actually specialized canine teeth walruses use their tusks in a variety of ways including fighting with other walruses defending against potential predators or even digging into ice to help the walrus haul itself out of the waterlearn more about the wonderful #walrus with the #linkinbio
Posts_oceana_18_Apr_2024_17_Apr_2025_f49c_CLEANED_14.jpeg,Time to seal-abrate   its #SealDay!  There are 18 species of true seals also called earless seals around the world today. One additional species the Caribbean monk seal is considered extinct as it has not been sighted since 1952.Seals can be found in waters around the world from the Arctic to Antarctica. Their flippers and streamlined bodies make them perfectly suited to spend most of their life in the waters they call home! Learn more about seals with the #linkinbio. #InternationalDayOfTheSeal,time to sealabrate its #sealday there are 18 species of true seals also called earless seals around the world today one additional species the caribbean monk seal is considered extinct as it has not been sighted since 1952seals can be found in waters around the world from the arctic to antarctica their flippers and streamlined bodies make them perfectly suited to spend most of their life in the waters they call home learn more about seals with the #linkinbio #internationaldayoftheseal
Posts_oceana_18_Apr_2024_17_Apr_2025_f49c_CLEANED_15.jpeg,ANOTHER TRAGEDY: A dead hawksbill sea turtle was found on a Florida beach this week. While its cause of death is undetermined the turtle had plastic both in its mouth and wound tightly around one of its front flipper. This sea turtle was found along the same beaches where a dwarf sperm whale calf washed ashore in September. The whale which did not survive had ingested a large plastic bag. Plastic pollution is injuring and killing far too many animals around the world. We need serious action to combat the plastic crisis and that involves reducing our production of single-use plastic at the source. Speak up to tackle plastic pollution and protect wildlife today with the #linkinbio. #BreakFreeFromPlastic   : Hawksbill photos credited to Oceana/Maggie Boselowitz/St. Johns County Habitat Conservation Team : Dwarf sperm whale photo credited to Oceana/Joseph Pellegrino & St. Johns County Office of Public Affairs.,another tragedy a dead hawksbill sea turtle was found on a florida beach this week while its cause of death is undetermined the turtle had plastic both in its mouth and wound tightly around one of its front flipper this sea turtle was found along the same beaches where a dwarf sperm whale calf washed ashore in september the whale which did not survive had ingested a large plastic bag plastic pollution is injuring and killing far too many animals around the world we need serious action to combat the plastic crisis and that involves reducing our production of singleuse plastic at the source speak up to tackle plastic pollution and protect wildlife today with the #linkinbio #breakfreefromplastic hawksbill photos credited to oceanamaggie boselowitzst johns county habitat conservation team dwarf sperm whale photo credited to oceanajoseph pellegrino st johns county office of public affairs
Posts_oceana_18_Apr_2024_17_Apr_2025_f49c_CLEANED_16.jpeg,Today we celebrate the LARGEST fish in the world: the graceful whale shark.   Though they reach the size of a school bus whale sharks eat tiny prey like plankton. A five-foot wide mouth with filtering pads inside allows these sharks to feed by sucking in mouthfuls of water and straining out the prey!This #InternationalWhaleSharkDay learn more about these gentle giants with the #linkinbio. : Shutterstock #WhaleShark #Shark #MarineLife #Ocean,today we celebrate the largest fish in the world the graceful whale shark though they reach the size of a school bus whale sharks eat tiny prey like plankton a fivefoot wide mouth with filtering pads inside allows these sharks to feed by sucking in mouthfuls of water and straining out the preythis #internationalwhalesharkday learn more about these gentle giants with the #linkinbio shutterstock #whaleshark #shark #marinelife #ocean
Posts_oceana_18_Apr_2024_17_Apr_2025_f49c_CLEANED_17.jpeg,Check out these turtle-y awesome facts for #SeaTurtleWeek!   This week is all about sea turtles both in shell-abrating how amazing they are and recognizing the threats they face. Habitat loss plastic pollution climate change and destructive fishing practices are just some of the numerous threats sea turtles are facing around the world. Learn more about these terrific turtles and what Oceana is doing to help protect them & their ocean home with the #linkinbio. #SeaTurtle #Turtle #Ocean #OceanAnimal #MarineLife #EndangeredSpecies #StandForOceans,check out these turtley awesome facts for #seaturtleweek this week is all about sea turtles both in shellabrating how amazing they are and recognizing the threats they face habitat loss plastic pollution climate change and destructive fishing practices are just some of the numerous threats sea turtles are facing around the world learn more about these terrific turtles and what oceana is doing to help protect them their ocean home with the #linkinbio #seaturtle #turtle #ocean #oceananimal #marinelife #endangeredspecies #standforoceans
Posts_oceana_18_Apr_2024_17_Apr_2025_f49c_CLEANED_18.jpeg,North Atlantic right whale calf alert! First-time mom  Accordion  was spotted with her newborn off the coast of New York   an unusual location as most right whale calves are born further south in warmer waters. Scientists aren t sure why this pair is so far north but their journey comes with risks. Right now they re swimming dangerously close to busy shipping lanes and boat strikes are one of the main causes of death for these critically endangered whales. With under 370 right whales left every calf matters! Speak up for stronger protections for the #RightWhaleToSave today. Link in bio.  : Photo by NOAA/Northeast Fisheries Science Center under NOAA permit 27066,north atlantic right whale calf alert firsttime mom accordion was spotted with her newborn off the coast of new york an unusual location as most right whale calves are born further south in warmer waters scientists aren t sure why this pair is so far north but their journey comes with risks right now they re swimming dangerously close to busy shipping lanes and boat strikes are one of the main causes of death for these critically endangered whales with under 370 right whales left every calf matters speak up for stronger protections for the #rightwhaletosave today link in bio photo by noaanortheast fisheries science center under noaa permit 27066
Posts_oceana_18_Apr_2024_17_Apr_2025_f49c_CLEANED_19.jpeg,What big teeth the wolffish has!  Its the wolffishs large canine-like teeth that earned them their ferocious name. These fish use their large chompers to crush hard-shelled prey like sea urchins scallops or large crabs.   Learn more about these fearsome fish with our Marine Life Encyclopedia. Link in bio. #SpookySeason : Shuttersstock,what big teeth the wolffish has its the wolffishs large caninelike teeth that earned them their ferocious name these fish use their large chompers to crush hardshelled prey like sea urchins scallops or large crabs learn more about these fearsome fish with our marine life encyclopedia link in bio #spookyseason shuttersstock
Posts_oceana_18_Apr_2024_17_Apr_2025_f49c_CLEANED_20.jpeg,Happy #WorldWildlifeConservationDay!     All these magnificent species were spotted during Oceanas on-the-water expeditions over the years. These voyages around the world allow us to document unique ocean habitats learn about the wildlife that live there and to bring them to life for policymakers and the public. This enables Oceana to win policy victories that protect these special places.  Since our first expedition we have led over 60 scientific expeditions and conducted thousands of ocean surveys. These expeditions have been instrumental in Oceana protecting over 10 million square kilometers (nearly 4 million square miles) of ocean habitat!  Help us keep the momentum going join us today to protect the ocean and its wildlife! Link in bio.,happy #worldwildlifeconservationday all these magnificent species were spotted during oceanas onthewater expeditions over the years these voyages around the world allow us to document unique ocean habitats learn about the wildlife that live there and to bring them to life for policymakers and the public this enables oceana to win policy victories that protect these special places since our first expedition we have led over 60 scientific expeditions and conducted thousands of ocean surveys these expeditions have been instrumental in oceana protecting over 10 million square kilometers nearly 4 million square miles of ocean habitat help us keep the momentum going join us today to protect the ocean and its wildlife link in bio
Posts_oceana_18_Apr_2024_17_Apr_2025_f49c_CLEANED_21.jpeg,Tell mom: there s no OTTER mom like her!   Celebrate both ocean moms & the mothers in your life by shopping our special #MothersDay collection. Theres no better gift than the gift that gives back! Link in bio.   :Manuel Balesteri / Shutterstock  #SeaOtter #SeaOtterPup #SeaOtterMom #MarineLife #MarineAnimal #Ocean #OceanAnimal #Cute #Mother #StandForOceans,tell mom there s no otter mom like her celebrate both ocean moms the mothers in your life by shopping our special #mothersday collection theres no better gift than the gift that gives back link in bio manuel balesteri shutterstock #seaotter #seaotterpup #seaottermom #marinelife #marineanimal #ocean #oceananimal #cute #mother #standforoceans
Posts_oceana_18_Apr_2024_17_Apr_2025_f49c_CLEANED_22.jpeg,To mark #LostSpeciesDay today take a glimpse at just a few of the many species that have gone extinct in recent centuries. Today over 46300 species around the world are threatened by extinction  that s 28% of all assessed species. If we don t take urgent action now we will see more and more species continue to disappear forever. Oceana campaigns to protect marine species threatened with extinction like sharks and North Atlantic right whale from their top threats. Join us to make a difference today! Source for all facts: IUCN Red List,to mark #lostspeciesday today take a glimpse at just a few of the many species that have gone extinct in recent centuries today over 46300 species around the world are threatened by extinction that s 28 of all assessed species if we don t take urgent action now we will see more and more species continue to disappear forever oceana campaigns to protect marine species threatened with extinction like sharks and north atlantic right whale from their top threats join us to make a difference today source for all facts iucn red list
Posts_oceana_18_Apr_2024_17_Apr_2025_f49c_CLEANED_23.jpeg,Today is #AntarcticaDay!   Antarctic waters may be frigid but they still support a variety of wildlife! Do you recognize these species that can be found down here?    Check the comments below for answers!   And learn more about Antarctic with our Marine Life Encyclopedia! Link in bio.,today is #antarcticaday antarctic waters may be frigid but they still support a variety of wildlife do you recognize these species that can be found down here check the comments below for answers and learn more about antarctic with our marine life encyclopedia link in bio
Posts_oceana_18_Apr_2024_17_Apr_2025_f49c_CLEANED_24.jpeg,Some bright comb jellies to add more light to your holidays.   Wondering how comb jellies produce such a beautiful display? Well these colorful animals possess specialized cells that produce photoproteins which generate the bioluminescent displays seen in some jellyfish.Although typically transparent many comb jellies give off blue and green bioluminescence. But unlike true jellyfish species comb jellies also shine without it! They do this with their cilia hair-like projections referred to as  combs  which is where comb jellyfish got its name. When light reflects off these combs it creates rainbow displays that can be seen in the ocean at night.    : Shutterstock,some bright comb jellies to add more light to your holidays wondering how comb jellies produce such a beautiful display well these colorful animals possess specialized cells that produce photoproteins which generate the bioluminescent displays seen in some jellyfishalthough typically transparent many comb jellies give off blue and green bioluminescence but unlike true jellyfish species comb jellies also shine without it they do this with their cilia hairlike projections referred to as combs which is where comb jellyfish got its name when light reflects off these combs it creates rainbow displays that can be seen in the ocean at night shutterstock
Posts_oceana_18_Apr_2024_17_Apr_2025_f49c_CLEANED_25.jpeg,Today is #WorldBiodiversityDay!   Our oceans are home to plenty of wildlife that we know and love   but also many species that we don t know at all! It is thought that that 91% of ocean species are still not scientifically described. If we do not take urgent action to protect our oceans some of these species may go extinct before ever being discovered. That s why we work around the world to protect marine biodiversity safeguard our oceans and restore ocean abundance. Join us in making a difference for ocean wildlife with the #linkinbio!#BiodiversityDay #IBD2024 #Ocean #Wildlife #Biodiversity #InternationalDayforBiologicalDiversity,today is #worldbiodiversityday our oceans are home to plenty of wildlife that we know and love but also many species that we don t know at all it is thought that that 91 of ocean species are still not scientifically described if we do not take urgent action to protect our oceans some of these species may go extinct before ever being discovered that s why we work around the world to protect marine biodiversity safeguard our oceans and restore ocean abundance join us in making a difference for ocean wildlife with the #linkinbio#biodiversityday #ibd2024 #ocean #wildlife #biodiversity #internationaldayforbiologicaldiversity
Posts_oceana_18_Apr_2024_17_Apr_2025_f49c_CLEANED_26.jpeg,This #InternationalPolarBearDay we re celebrating one of the Arctic s most iconic animals!   Polar bears are perfectly suited for life on ice. They sport large padded claws and webbed toes which give them the ability to walk across the ice and swim as needed. They are specially evolved for the cold with black skin underneath their dense translucent fur coat that absorbs sunlight and keeps the bears warm! But being so well-adapted for the cold means they face a major threat: climate change. Warming temperatures cause more ice to melt earlier in the year making hunting increasingly difficult which causes bears to starve. The climate crisis is something we know how to combat and our oceans can be a key player in this battle. But immediate action is needed to tackle climate change to protect our future and our planets future. Join us in calling for urgent action today with the #linkinbio.#PolarBearDay #PolarBear #Arctic #Cold #BearCubs #PolarBears #ClimateChange #GlobalWarming #StandForOceans,this #internationalpolarbearday we re celebrating one of the arctic s most iconic animals polar bears are perfectly suited for life on ice they sport large padded claws and webbed toes which give them the ability to walk across the ice and swim as needed they are specially evolved for the cold with black skin underneath their dense translucent fur coat that absorbs sunlight and keeps the bears warm but being so welladapted for the cold means they face a major threat climate change warming temperatures cause more ice to melt earlier in the year making hunting increasingly difficult which causes bears to starve the climate crisis is something we know how to combat and our oceans can be a key player in this battle but immediate action is needed to tackle climate change to protect our future and our planets future join us in calling for urgent action today with the #linkinbio#polarbearday #polarbear #arctic #cold #bearcubs #polarbears #climatechange #globalwarming #standforoceans
Posts_oceana_18_Apr_2024_17_Apr_2025_f49c_CLEANED_27.jpeg,We stand with everyone in the Philippines and Taiwan who are experiencing flooding from Typhoon Gaemi and hope you and your families are safe.Tragically one of the impacts of this typhoon has been the sinking of a Philippine oil tanker in Manila Bay. The ship was carrying about 370000 gallons of oil and if the situation is not contained quickly it could potentially become the worst oil spill in the country s history.Oceana s team in the Philippines is monitoring the situation closely and calling on the government to take swift action to control the spread of the oil and limit the impact to local habitats and wildlife. Looking forward we must protect local communities marine life and our oceans by moving away from dirty fossil fuels and towards clean renewable energy. : Philippines Coast Guard,we stand with everyone in the philippines and taiwan who are experiencing flooding from typhoon gaemi and hope you and your families are safetragically one of the impacts of this typhoon has been the sinking of a philippine oil tanker in manila bay the ship was carrying about 370000 gallons of oil and if the situation is not contained quickly it could potentially become the worst oil spill in the country s historyoceana s team in the philippines is monitoring the situation closely and calling on the government to take swift action to control the spread of the oil and limit the impact to local habitats and wildlife looking forward we must protect local communities marine life and our oceans by moving away from dirty fossil fuels and towards clean renewable energy philippines coast guard
Posts_oceana_18_Apr_2024_17_Apr_2025_f49c_CLEANED_28.jpeg,These animals are celebrating #NationalNappingDay right!  Which sleepy sea creature are you today?  : Shutterstock,these animals are celebrating #nationalnappingday right which sleepy sea creature are you today shutterstock
Posts_oceana_18_Apr_2024_17_Apr_2025_f49c_CLEANED_29.jpeg,We asked kids to share how plastic polluting our oceans makes them feel and their answers were pretty clear! Its not complicated: Plastic pollution is a growing threat to our oceans and we need to act before its too late! Call for global leaders to tackle the plastic crisis today with the #linkinbio.  : Thanks to our talented artists Brylee and Logan!,we asked kids to share how plastic polluting our oceans makes them feel and their answers were pretty clear its not complicated plastic pollution is a growing threat to our oceans and we need to act before its too late call for global leaders to tackle the plastic crisis today with the #linkinbio thanks to our talented artists brylee and logan
Posts_oceana_18_Apr_2024_17_Apr_2025_f49c_CLEANED_30.jpeg,EYE-DENTIFICATION QUIZHow many of these ocean animals can you recognize just by looking at their eyes?,eyedentification quizhow many of these ocean animals can you recognize just by looking at their eyes
Posts_oceana_18_Apr_2024_17_Apr_2025_f49c_CLEANED_31.jpeg,#SharkWeek is here! Sharks may be some of the ocean s most famous residents but many of the common  facts  about sharks are actually just urban legends! Swipe through to learn seven of the most common misconceptions about these famous fish.,#sharkweek is here sharks may be some of the ocean s most famous residents but many of the common facts about sharks are actually just urban legends swipe through to learn seven of the most common misconceptions about these famous fish
Posts_oceana_18_Apr_2024_17_Apr_2025_f49c_CLEANED_32.jpeg,Swooping down for the catch of the day.   Bald eagles live along the coasts of North America and were once hunted to near extinction. In 1972 the bald eagle was critically endangered in the United States. Fortunately conservation and management efforts - like the Endangered Species Act (ESA) - have been successful the species is expanding rapidly in both numbers and geographic area. Oceana campaigns to defend the ESA and other landmark U.S. conservation laws that safeguard marine life and our oceans from attack.Learn more about bald eagles with our Marine Life Encyclopedia. Link in bio.#BaldEagle #MarineLife #Oceans #Eagle #SaveTheEaglesDay : Shutterstock/ BrunoFilipe,swooping down for the catch of the day bald eagles live along the coasts of north america and were once hunted to near extinction in 1972 the bald eagle was critically endangered in the united states fortunately conservation and management efforts like the endangered species act esa have been successful the species is expanding rapidly in both numbers and geographic area oceana campaigns to defend the esa and other landmark us conservation laws that safeguard marine life and our oceans from attacklearn more about bald eagles with our marine life encyclopedia link in bio#baldeagle #marinelife #oceans #eagle #savetheeaglesday shutterstock brunofilipe
Posts_oceana_18_Apr_2024_17_Apr_2025_f49c_CLEANED_33.jpeg,Today is #WorldOctopusDay!  Masters of disguise octopuses can be capable of adapting their body pattern color and even texture to match their surroundings.   But its not just their looks that are stunning! These curious cephalopods are highly intelligent and are even known to use tools.  As clever as they are these masters of disguise cant hide from human-made threats like habitat destruction and climate change. Show your love for octopuses with a symbolic adoption today! Link in bio.,today is #worldoctopusday masters of disguise octopuses can be capable of adapting their body pattern color and even texture to match their surroundings but its not just their looks that are stunning these curious cephalopods are highly intelligent and are even known to use tools as clever as they are these masters of disguise cant hide from humanmade threats like habitat destruction and climate change show your love for octopuses with a symbolic adoption today link in bio
Posts_oceana_18_Apr_2024_17_Apr_2025_f49c_CLEANED_34.jpeg,#SpookySeason is of-fish-ally here!  October may have just begun but these fish wear their striking colors year-round! Dive in and get to know some of the weird & wonderful creatures under the sea with our Marine Life Encyclopedia. Link in bio.  : A juvenile longfin batfish (Platax pinnatus) off the coast of Sulawesi Indonesia. : A common clownfish (Amphiprion ocellaris) off the coast of Bali Indonesia. : A black triggerfish (Melichthys niger) near Cozumel Mexico. : A flame angelfish (Centropyge loricula) which are found throughout the tropical waters of the central Pacific Ocean. #October #Fall #Autumn #Halloween,#spookyseason is offishally here october may have just begun but these fish wear their striking colors yearround dive in and get to know some of the weird wonderful creatures under the sea with our marine life encyclopedia link in bio a juvenile longfin batfish platax pinnatus off the coast of sulawesi indonesia a common clownfish amphiprion ocellaris off the coast of bali indonesia a black triggerfish melichthys niger near cozumel mexico a flame angelfish centropyge loricula which are found throughout the tropical waters of the central pacific ocean #october #fall #autumn #halloween
Posts_oceana_18_Apr_2024_17_Apr_2025_f49c_CLEANED_35.jpeg,Female humpback whales form lasting bonds. Scientists have found that after spending half the year apart the same individual female humpbacks will reunite off the coast of Canadas Gulf of St Lawrence to spend the feeding season together. Somehow they find each other summer after summer. #InternationalDayofFriendship     Learn more about these remarkable whales with our Marine Life Encyclopedia. Link in bio. : Shutterstock #humpbackwhale #humpback #whale #marinemammal,female humpback whales form lasting bonds scientists have found that after spending half the year apart the same individual female humpbacks will reunite off the coast of canadas gulf of st lawrence to spend the feeding season together somehow they find each other summer after summer #internationaldayoffriendship learn more about these remarkable whales with our marine life encyclopedia link in bio shutterstock #humpbackwhale #humpback #whale #marinemammal
